longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.05,33.03,14,5180,1051.0,1639,991,4.5,222200
-122.07,37.57,8,8647,1407.0,5019,1379,6.5615,318300
-121.22,38.67,20,1412,226.0,700,227,4.05,130700
-119.74,34.35,34,1664,292.0,705,257,5.0,329400
-117.76,35.22,4,18,3.0,8,6,1.625,275000
-122.48,38.51,49,1977,393.0,741,339,3.1312,247600
-121.85,37.36,11,2109,592.0,2744,607,4.0452,205900
-121.87,37.33,37,3137,685.0,2048,651,3.0156,270300
-122.26,37.86,52,2888,604.0,1253,538,3.3893,241700
-117.92,33.84,38,1316,263.0,671,278,3.2969,220000
-121.96,37.34,36,844,153.0,373,160,5.791,254100
-122.29,37.81,46,2801,644.0,1823,611,0.9802,129200
-118.25,34.22,30,2062,396.0,1089,375,5.5362,301200
-117.06,34.0,33,1575,326.0,879,282,2.5357,94400
-118.34,34.04,37,1466,529.0,1835,500,1.7014,123200
-121.36,38.61,37,2191,394.0,951,362,3.8882,159500
-118.11,33.91,19,3056,759.0,1561,740,3.1369,196900
-118.26,33.95,44,1771,378.0,1296,399,1.6389,96700
-118.19,33.94,45,1403,315.0,1111,311,3.3846,168100
-118.39,34.03,28,1722,536.0,1161,481,3.2228,232500
-122.06,37.33,23,4507,751.0,2167,722,7.0102,500001
-117.95,33.95,29,4943,674.0,1913,641,6.8189,379300
-118.27,33.93,36,1467,369.0,1247,347,1.8191,92700
-117.14,32.91,14,3014,710.0,2165,705,3.7837,160300
-117.65,34.12,17,3006,427.0,1291,406,6.2083,242700
-122.44,37.74,52,2074,366.0,909,394,4.8382,294900
-118.49,34.18,31,3073,674.0,1486,684,4.8984,311700
-121.99,39.15,17,6440,1204.0,3266,1142,2.7137,72000
-121.54,39.6,15,886,204.0,576,205,2.1467,84100
-122.5,37.78,46,2646,607.0,1418,563,3.7167,332800
-121.49,38.59,20,463,180.0,486,190,1.0313,85000
-117.19,34.03,36,2223,361.0,942,331,4.6806,152400
-122.33,37.58,43,1772,422.0,1573,401,2.7474,233100
-117.59,33.67,29,1223,215.0,633,204,6.5143,279800
-118.31,33.94,41,1353,286.0,751,250,2.7401,131700
-120.05,36.95,18,2287,534.0,1339,505,2.2527,65200
-117.87,33.71,13,1087,340.0,817,342,3.5326,262500
-118.13,34.09,42,2562,781.0,1936,687,2.2214,219000
-118.08,34.13,46,1238,147.0,377,145,8.4546,500001
-117.66,33.46,26,2073,370.0,952,340,5.0877,288100
-117.03,32.71,33,3126,627.0,2300,623,3.2596,103000
-119.31,36.31,18,3860,760.0,1643,664,2.0714,92600
-118.15,34.11,52,1746,330.0,704,306,3.7895,364800
-121.32,38.67,21,3455,706.0,1605,704,3.1382,91600
-121.96,37.06,16,1321,224.0,650,206,6.3258,390000
-121.29,38.89,10,653,120.0,407,146,3.3889,110800
-114.58,33.63,29,1387,236.0,671,239,3.3438,74000
-122.07,37.08,21,5639,894.0,2670,871,6.0809,270000
-121.99,37.36,33,2677,644.0,1469,633,3.2048,261800
-122.64,38.71,20,531,126.0,231,96,2.625,89600
-120.44,34.87,13,2312,352.0,1084,388,5.038,194000
-122.05,37.55,23,4247,835.0,2357,823,5.1321,211300
-116.42,33.76,14,16921,2837.0,2524,1262,7.6281,341700
-120.49,37.26,28,2159,416.0,1283,378,1.8939,83000
-119.26,35.87,24,1590,390.0,1686,372,1.6469,47600
-118.07,34.11,41,2869,563.0,1627,533,5.0736,270700
-117.29,34.57,22,1054,239.0,428,239,1.2548,68300
-121.57,38.19,36,1395,264.0,700,244,2.4353,162500
-118.04,33.85,24,2233,347.0,1162,355,5.6094,279200
-117.07,32.64,32,5135,1025.0,2152,944,4.1325,172800
-119.8,37.5,15,989,184.0,406,151,3.1771,121900
-117.09,32.61,21,1945,430.0,1335,419,3.6467,113000
-118.9,34.4,16,2614,575.0,1163,524,1.5781,134400
-121.87,37.66,27,1569,242.0,583,214,5.7519,278500
-121.81,37.24,21,3250,610.0,1978,568,4.5,234400
-117.19,32.78,34,4108,664.0,1659,644,4.4097,252000
-118.72,34.28,17,2654,478.0,1392,451,5.4459,223900
-121.23,37.96,37,2351,564.0,1591,549,1.6563,57200
-121.88,38.03,52,1225,250.0,725,231,2.0,101400
-122.11,37.64,8,3592,849.0,1907,746,3.6708,197900
-118.28,33.98,39,1306,345.0,1332,331,1.9564,92200
-118.39,33.97,44,1097,186.0,513,185,6.235,361400
-116.22,33.73,38,1695,352.0,1279,305,2.1217,68500
-118.07,34.0,42,1392,351.0,1471,348,2.63,143800
-118.47,34.19,41,1104,196.0,495,196,5.0929,225000
-118.02,34.08,28,2769,631.0,2452,581,2.6071,175900
-118.19,35.05,14,2992,573.0,1631,526,3.7452,83200
-117.06,32.66,24,2587,491.0,1617,458,3.5066,133400
-120.68,35.25,16,4208,897.0,1634,806,2.2868,233700
-121.97,37.55,17,4924,1247.0,3080,1182,3.168,189400
-117.31,34.04,29,2481,383.0,1188,385,4.7344,134600
-118.43,34.07,34,3203,483.0,949,439,10.3467,500001
-118.34,33.98,45,1298,294.0,1064,268,3.7067,136600
-117.95,33.81,33,1724,291.0,943,285,5.118,195200
-118.18,34.01,42,1845,497.0,2191,492,2.3462,127300
-122.11,37.89,32,2372,516.0,1067,492,4.3235,279500
-121.97,37.8,17,3279,418.0,1222,381,7.9168,356000
-118.32,33.91,33,1729,396.0,1073,344,4.2083,180500
-118.12,33.99,26,2296,534.0,1777,507,2.5395,191000
-118.02,33.9,34,1636,358.0,977,357,3.5938,209900
-120.44,34.96,39,1228,379.0,851,341,1.899,113300
-121.92,37.27,29,5536,862.0,2651,881,5.6358,282100
-121.98,37.26,27,2331,461.0,1178,447,4.6654,340700
-121.93,37.27,35,1855,345.0,985,329,6.0196,255100
-122.2,37.77,39,2689,597.0,1888,537,2.2562,94800
-118.14,34.18,50,1493,326.0,1000,323,3.3068,154400
-120.35,37.99,3,1167,306.0,422,186,2.4191,217500
-118.13,34.03,42,2203,467.0,1470,488,2.8385,192200
-118.55,34.21,33,3910,838.0,2097,810,3.8247,208700
-119.04,36.07,17,2623,659.0,1912,618,1.5893,52000
-117.03,33.0,6,6139,793.0,2693,770,7.7569,387400
-117.18,32.77,23,1215,225.0,592,224,3.4,200600
-119.23,34.17,18,6171,1490.0,2164,1210,3.6875,500001
-121.28,37.9,28,371,71.0,171,70,0.9614,55700
-121.96,38.34,15,2857,373.0,1325,359,6.0252,151700
-117.04,32.77,26,4263,1037.0,2199,1010,2.734,148900
-121.25,38.67,14,6155,1034.0,2407,941,4.2262,244300
-117.99,33.9,30,1677,372.0,1021,332,3.5859,199700
-121.59,39.1,24,1107,261.0,768,205,1.7167,48800
-122.51,37.91,2,647,136.0,203,118,6.641,310000
-118.44,34.19,29,1599,459.0,1143,438,2.4583,199100
-118.99,35.32,35,1576,405.0,870,282,1.6575,59500
-118.3,34.06,33,2437,1283.0,3906,1084,2.0332,270000
-120.95,37.64,32,3487,740.0,1957,685,2.7209,88300
-116.91,32.86,15,3153,628.0,1633,527,3.6898,131000
-117.89,33.61,41,1790,361.0,540,284,6.0247,500001
-118.12,34.04,35,1038,209.0,598,190,5.9214,254900
-121.06,40.23,23,1127,225.0,215,85,3.4844,143800
-117.96,33.83,29,1194,176.0,474,170,6.1001,298900
-122.39,37.76,52,3390,691.0,1645,596,3.7051,253700
-118.03,33.96,37,1745,365.0,1022,368,4.0536,171400
-122.16,37.74,47,824,223.0,533,166,2.625,98200
-121.34,38.61,22,1778,408.0,875,375,2.6023,142200
-117.93,34.12,36,294,67.0,266,80,3.5385,134400
-118.39,34.06,52,1213,194.0,503,194,8.0095,500001
-119.75,36.87,3,13802,2244.0,5226,1972,5.0941,143700
-116.99,33.76,12,7626,1704.0,2823,1554,2.1722,69400
-118.31,33.96,47,2005,392.0,1134,415,3.7143,140300
-121.76,37.29,15,2267,348.0,1150,327,7.1267,277900
-122.49,37.63,34,696,145.0,398,162,3.525,254100
-118.32,33.92,35,1281,219.0,710,184,4.8304,152800
-117.19,34.1,5,2167,384.0,1174,358,4.0114,97700
-121.07,38.94,14,1710,294.0,839,297,4.7143,150700
-122.04,37.96,20,1143,346.0,578,298,2.2411,151800
-117.29,34.41,11,5934,1380.0,2756,1239,1.5758,108300
-118.11,33.79,36,2223,370.0,1039,370,5.7942,257000
-118.31,34.05,38,1864,515.0,1768,439,1.9336,190600
-118.35,33.92,24,2728,845.0,2023,773,2.75,239700
-117.9,33.85,31,3413,764.0,2326,728,4.325,187100
-120.63,35.27,23,1630,253.0,704,263,5.156,251300
-120.5,37.37,18,8606,1678.0,5303,1644,2.4012,79700
-119.24,34.28,41,1280,240.0,608,252,4.4038,229100
-118.5,33.97,29,2737,808.0,1157,696,5.128,500001
-119.8,34.43,27,3143,537.0,1760,570,4.6957,271500
-118.32,34.09,34,1478,675.0,1976,653,2.0557,225000
-118.37,33.87,13,2907,726.0,1573,694,3.5048,294000
-117.83,33.83,13,3759,489.0,1496,499,8.3818,377600
-117.38,34.13,23,1326,300.0,722,263,2.1856,107800
-118.61,34.19,34,703,127.0,369,127,4.3125,210100
-118.39,34.02,38,2521,647.0,1091,597,4.1296,322900
-118.56,34.21,36,1286,242.0,788,248,3.5333,196800
-118.38,33.88,33,1313,244.0,561,217,5.2999,359400
-122.26,37.88,52,2363,604.0,1558,573,2.944,338900
-118.23,34.09,41,438,201.0,690,161,2.0476,181300
-117.44,34.09,12,3598,828.0,2588,781,2.375,113800
-116.95,32.79,19,11391,3093.0,7178,2905,2.0326,123200
-122.39,40.58,44,1625,392.0,944,347,1.5972,68900
-118.39,34.2,17,2594,1028.0,3950,973,2.0348,177200
-117.92,33.64,24,2539,695.0,1623,611,3.0708,188700
-117.39,33.97,52,3307,553.0,1269,529,4.3176,136200
-122.11,38.0,9,3424,583.0,1460,543,5.76,212600
-118.09,33.81,36,1371,250.0,666,257,5.0795,243300
-118.12,34.15,22,1671,480.0,1005,443,3.0119,171400
-122.56,40.75,20,1182,250.0,512,210,1.7935,74500
-122.26,37.82,22,3682,1270.0,2024,1250,1.2185,170000
-119.05,34.13,12,57,22.0,69,15,5.0066,275000
-121.34,38.0,32,3877,687.0,1642,647,4.0444,129200
-121.45,38.37,32,1441,261.0,629,249,4.4519,137500
-119.3,34.29,41,1445,410.0,1052,388,2.6333,170800
-122.2,37.78,39,1752,399.0,1071,376,3.1167,121600
-118.27,33.87,21,6108,1130.0,3244,1113,4.2768,181400
-121.23,37.94,20,268,78.0,77,49,1.125,150000
-118.02,33.74,26,3842,609.0,1961,595,6.128,248200
-119.39,36.54,34,1590,422.0,1272,407,1.8068,59000
-118.34,34.11,40,5485,1242.0,2034,1133,3.6974,500001
-117.8,33.79,13,2021,362.0,1081,341,4.3269,231400
-122.15,37.74,49,1494,316.0,611,288,2.2,187500
-117.97,34.08,30,2227,474.0,1961,481,3.3261,164100
-118.1,33.81,36,856,146.0,451,164,5.1993,246000
-118.28,34.17,52,2332,433.0,1135,440,5.5658,331200
-122.08,37.61,6,2605,474.0,1568,433,5.0406,261400
-117.61,34.04,8,4116,766.0,1785,745,3.1672,150200
-121.77,37.68,36,1687,372.0,950,372,3.5532,158400
-118.35,34.22,19,9259,1653.0,3963,1595,5.997,228700
-122.26,37.77,52,1704,371.0,663,340,4.226,275000
-118.83,34.23,6,8803,1114.0,3385,1010,8.7288,425800
-122.44,37.8,52,3161,472.0,842,410,7.9761,500001
-118.33,34.05,45,1707,519.0,1446,466,2.1736,171300
-118.24,34.15,19,4852,1465.0,3171,1332,2.5924,192900
-119.63,36.33,14,2928,600.0,1633,559,1.8385,67500
-121.6,39.15,19,1396,336.0,940,309,1.5208,70300
-116.87,34.24,15,4419,822.0,622,267,3.9688,182800
-117.15,33.7,2,6305,1265.0,2489,1152,3.1319,111500
-118.1,33.99,35,1326,272.0,933,267,3.4306,162500
-118.25,33.87,18,6812,1263.0,3704,1216,4.25,169200
-118.38,34.08,48,1226,288.0,370,264,3.9375,450000
-121.55,39.51,39,1551,353.0,684,310,2.0357,57600
-118.14,34.65,20,1257,201.0,551,186,4.6591,247200
-118.49,34.31,25,1024,145.0,357,147,7.0598,356300
-122.39,40.57,38,855,172.0,468,150,1.4091,84400
-121.28,38.59,3,4188,1136.0,2081,995,3.0481,92500
-117.43,33.93,15,4836,1368.0,3012,1240,2.1865,129300
-120.19,36.61,29,1479,338.0,1408,322,2.293,57200
-118.34,33.92,6,1047,271.0,740,248,3.425,193800
-118.28,34.07,14,1924,926.0,2226,792,2.2552,265900
-118.0,33.68,12,5241,985.0,2048,943,6.4858,285400
-121.29,38.36,17,2193,386.0,1148,372,4.5272,191700
-121.29,37.97,52,1610,480.0,1025,440,1.2962,110200
-122.35,40.57,22,589,97.0,338,107,3.2639,87500
-121.03,37.55,32,946,198.0,624,173,1.9728,97900
-122.04,38.25,32,1203,287.0,571,255,3.0938,110400
-118.32,33.98,47,1528,331.0,864,308,1.9732,101000
-122.02,37.09,35,1818,368.0,682,254,4.8611,240000
-118.24,33.95,21,1260,342.0,1167,310,0.9708,107600
-118.1,33.9,35,1151,248.0,809,246,4.7813,160000
-118.05,33.94,34,495,120.0,527,130,1.9453,149000
-117.9,33.7,15,2289,686.0,982,634,4.5757,162500
-117.35,34.13,26,3920,570.0,1862,552,3.7286,132000
-118.42,34.04,46,1508,276.0,639,273,4.925,409800
-122.02,38.27,20,2237,464.0,1169,425,3.2115,99100
-118.97,37.64,14,1847,439.0,238,98,3.6042,137500
-121.28,38.8,7,9003,1739.0,4445,1591,3.816,147900
-122.24,38.25,33,213,36.0,91,33,4.9167,187500
-119.84,36.85,8,3791,487.0,1424,475,10.5144,345900
-122.08,37.38,33,2771,659.0,1496,581,3.4042,353600
-119.77,36.86,7,4139,544.0,1843,562,8.2737,193500
-118.38,33.95,35,3259,967.0,2003,920,3.2708,400000
-122.04,38.28,12,3861,795.0,2129,806,3.676,135000
-122.45,38.58,34,2517,483.0,1324,464,3.0938,189400
-122.3,37.55,35,3675,735.0,1930,715,3.9833,342800
-121.8,38.55,11,5121,899.0,2258,901,4.7168,223200
-122.85,38.46,22,3328,550.0,1309,512,4.7105,266200
-118.3,33.99,47,2637,588.0,1903,521,1.8317,96500
-122.33,37.55,51,2565,332.0,870,309,9.3694,500001
-122.24,40.18,39,2191,493.0,1307,499,1.6483,60800
-117.1,32.57,14,5058,1299.0,3662,1193,2.3253,133700
-117.95,33.94,31,2237,431.0,1135,434,4.45,267900
-122.82,38.39,32,1437,257.0,752,245,4.7422,240900
-117.81,33.87,19,4491,680.0,2457,702,6.0591,233500
-122.57,37.97,47,5416,1115.0,2177,1027,3.5055,382100
-117.13,32.72,32,2197,623.0,1784,599,1.901,120300
-121.45,38.54,41,1278,308.0,839,280,1.4702,58300
-118.22,34.09,42,1706,488.0,1941,447,2.5213,149700
-118.27,34.09,52,2327,555.0,1048,491,3.7847,252300
-119.23,35.78,8,1612,343.0,1230,330,2.1806,67200
-121.91,37.3,43,828,151.0,446,145,4.4375,327600
-115.55,32.79,22,565,162.0,692,141,1.2083,53600
-118.34,34.07,52,3421,598.0,1203,564,4.1618,500001
-118.42,34.01,32,1300,356.0,703,311,3.5667,394000
-122.48,37.76,50,2236,484.0,1171,467,4.0977,322100
-118.27,33.95,35,2073,494.0,1753,490,1.5,93600
-121.09,38.19,23,762,140.0,358,141,2.4545,105000
-117.69,33.63,23,1444,260.0,792,253,4.9079,273800
-117.99,33.74,26,4065,741.0,1960,739,4.506,240000
-122.05,39.34,44,1064,230.0,494,175,2.875,61500
-122.03,37.61,33,1518,302.0,831,268,5.097,188600
-122.25,37.86,52,1709,318.0,719,295,5.0463,456300
-121.51,38.56,43,1048,312.0,1320,294,1.0649,137500
-122.12,37.81,26,4048,513.0,1486,498,7.6717,416500
-117.31,34.09,34,1336,345.0,1009,311,1.608,73700
-120.99,37.63,21,319,120.0,276,85,2.4792,60000
-116.34,33.36,24,2746,514.0,731,295,3.3214,176400
-122.22,37.81,52,2927,402.0,1021,380,8.1564,390100
-121.87,37.28,21,3305,749.0,2459,701,3.9688,249600
-118.21,33.8,45,1160,274.0,1095,269,2.7308,139000
-121.17,37.97,28,1374,248.0,769,229,3.6389,130400
-117.07,33.04,4,2271,578.0,926,391,3.6437,210100
-118.63,34.24,9,4759,924.0,1884,915,4.8333,277200
-119.98,38.94,23,1564,298.0,339,147,4.0417,99300
-118.26,34.07,30,929,238.0,763,214,2.5227,187500
-118.39,34.03,39,1366,375.0,1237,370,3.7206,230900
-119.82,34.43,15,1482,345.0,669,379,3.0773,112500
-118.0,33.94,36,2911,534.0,1395,486,5.1738,203700
-121.67,36.58,11,5892,837.0,2327,812,6.1551,291800
-121.76,37.26,17,250,52.0,141,51,4.6458,500001
-116.5,33.69,20,4810,1074.0,1304,740,2.25,248100
-122.43,37.74,52,2229,498.0,1079,472,5.0196,324300
-118.25,34.13,22,2340,773.0,2226,754,2.5417,217500
-121.84,39.73,52,857,232.0,520,198,0.987,112500
-118.34,34.16,25,6082,1763.0,2616,1644,3.6486,246900
-122.43,37.77,52,4397,1116.0,1939,1053,2.7587,354500
-114.67,33.92,17,97,24.0,29,15,1.2656,27500
-122.32,38.12,12,5382,928.0,3928,921,5.3785,150600
-117.91,33.64,29,1652,310.0,832,326,4.8098,325400
-122.41,37.66,37,694,188.0,658,225,4.6103,237500
-122.49,37.69,36,1344,258.0,782,265,4.5,275600
-118.27,34.01,43,1235,385.0,1745,372,2.0817,113300
-120.61,37.35,34,1900,401.0,1009,385,2.2222,75000
-120.84,38.73,17,2616,492.0,1158,457,2.8807,142600
-116.83,32.83,6,3123,495.0,1513,480,5.4288,167800
-122.65,38.97,32,1856,472.0,703,292,1.1912,60000
-118.14,33.95,42,1413,228.0,630,219,6.8564,300000
-118.03,33.85,23,5495,1141.0,2873,1004,3.9156,224100
-118.46,34.04,25,2768,850.0,1558,784,3.6976,360000
-122.44,38.34,25,3106,715.0,1262,665,1.9487,233500
-117.68,35.64,15,3253,573.0,1408,586,5.2043,95700
-122.08,40.09,19,2611,503.0,1185,483,2.3657,94000
-118.47,34.06,26,6577,1789.0,2937,1652,4.801,500001
-118.03,33.94,37,1699,302.0,889,271,4.3542,179800
-118.26,34.11,47,2183,510.0,1445,503,3.6667,210900
-121.97,38.34,11,1500,319.0,899,304,4.5568,127200
-122.42,37.74,52,2713,624.0,1370,594,4.6547,325700
-117.95,33.92,13,2312,592.0,2038,559,3.1378,137000
-122.43,37.81,39,3275,837.0,1137,725,3.7679,500001
-117.2,34.26,17,9419,1455.0,1382,459,6.2233,230900
-117.8,33.55,35,2067,428.0,724,377,5.8371,500001
-121.44,37.75,29,918,159.0,417,166,4.2768,151300
-120.47,34.98,6,5762,1115.0,2551,919,3.0723,137300
-121.51,39.97,22,1468,285.0,611,235,2.3036,73000
-117.51,34.02,24,7779,1835.0,3996,1765,2.1764,135300
-117.55,34.14,3,5710,919.0,2874,886,5.3638,206300
-122.98,38.44,29,4450,939.0,1328,590,3.1,162100
-120.69,35.52,26,2758,571.0,1291,522,2.925,181400
-118.01,33.92,35,1606,289.0,829,273,5.273,187600
-118.34,33.99,34,397,132.0,250,121,1.675,166700
-121.12,37.48,5,4109,820.0,3062,713,3.2396,125200
-121.78,37.33,10,2829,394.0,1510,386,6.68,359500
-117.95,33.87,34,1599,296.0,938,307,4.285,184900
-118.21,33.89,42,1254,225.0,929,235,4.3646,116200
-118.09,34.15,52,670,141.0,268,110,3.5568,205000
-118.1,34.12,50,1835,231.0,636,211,11.6471,500001
-118.49,34.05,45,1346,214.0,415,209,7.0285,500001
-121.35,38.0,22,3564,730.0,1539,699,3.675,152400
-119.69,36.71,25,556,79.0,249,71,4.4583,108300
-117.62,33.64,2,7826,893.0,2985,790,10.1531,484100
-119.84,34.45,26,4424,616.0,1839,601,6.3654,331200
-120.08,34.59,24,1874,319.0,820,315,5.1909,390200
-118.4,33.98,39,714,118.0,314,117,5.9856,432100
-122.19,37.73,45,1528,291.0,801,287,1.2625,84700
-117.14,32.71,43,966,255.0,857,208,1.2841,72000
-118.37,34.05,35,2457,552.0,1159,523,3.0862,345300
-118.12,33.77,20,4534,954.0,1941,892,6.0362,463500
-117.84,33.77,14,4412,952.0,1656,874,4.3292,206500
-121.28,38.68,14,11442,2690.0,6068,2435,2.6016,121200
-118.11,34.08,45,1106,226.0,779,205,4.5446,244800
-118.4,34.05,26,4473,923.0,1518,805,5.0762,500001
-122.46,37.75,52,1590,236.0,622,232,5.8151,500001
-118.14,34.14,24,10239,2823.0,4210,2565,3.6997,225000
-122.33,37.95,42,1627,336.0,848,316,3.7708,144600
-116.5,33.95,10,7249,1882.0,4274,1621,1.6983,66600
-118.62,34.26,15,10860,1653.0,4178,1581,6.3249,262100
-117.9,34.02,15,14058,2486.0,8997,2497,5.0704,226200
-122.49,38.32,30,1631,284.0,788,284,3.3098,195500
-117.81,33.64,4,1741,225.0,811,233,12.3411,500001
-118.12,33.91,35,620,122.0,381,124,3.7917,183900
-117.97,33.69,21,4112,580.0,1886,581,6.799,292000
-120.85,37.57,27,819,157.0,451,150,3.4934,193800
-117.6,33.43,21,3951,562.0,1392,543,5.1439,414000
-117.9,34.13,25,3076,856.0,2868,752,2.6619,117600
-117.96,33.87,35,1972,367.0,1152,356,3.7222,187500
-117.17,33.28,16,1921,312.0,862,280,5.1786,376800
-117.95,33.93,25,3445,801.0,2400,750,3.4702,161900
-121.93,36.99,19,6356,1100.0,2954,1070,4.7325,283500
-117.37,34.12,32,3190,568.0,1614,512,3.8398,118200
-122.08,37.3,30,2268,404.0,1197,372,7.0813,485300
-116.68,33.16,26,1820,374.0,1001,324,2.1797,156300
-120.46,37.31,35,2042,378.0,953,356,2.7344,87800
-122.05,37.89,37,1677,269.0,689,283,4.2625,310600
-118.49,34.27,33,3047,527.0,1578,507,4.58,236200
-118.09,34.07,38,1036,226.0,1058,235,3.2578,184200
-121.96,37.55,4,3746,993.0,1606,838,4.1387,162500
-120.38,37.99,36,2864,603.0,1155,565,2.3571,113400
-117.84,33.76,16,238,51.0,93,50,5.375,215700
-121.78,38.01,19,2688,469.0,1216,422,4.4491,133900
-121.8,39.64,25,2202,422.0,1109,403,2.8306,87500
-120.48,41.82,20,1367,284.0,429,181,2.0227,47500
-121.98,37.31,28,3840,629.0,1883,662,6.4095,335900
-118.13,33.79,45,2317,448.0,1057,428,4.375,234800
-117.7,34.09,25,1719,331.0,1098,324,3.625,121800
-118.34,34.17,46,1718,344.0,756,343,3.2125,247000
-119.33,35.59,20,3085,691.0,2645,676,1.7868,54100
-122.14,37.7,17,1463,292.0,695,330,4.5859,187200
-118.13,34.08,34,3848,991.0,2814,972,2.6716,227100
-118.07,34.16,39,1804,265.0,730,276,6.4761,397500
-122.64,37.96,29,377,58.0,151,67,9.5551,500001
-118.25,34.22,34,2510,535.0,1516,542,3.8068,267000
-122.13,37.46,31,2247,573.0,1711,511,3.2642,185600
-118.4,34.15,41,2394,500.0,837,417,4.3889,380400
-117.9,33.71,16,1917,317.0,1324,351,6.2488,252000
-122.16,37.74,46,1029,181.0,567,211,3.4844,129500
-117.71,34.07,31,1840,380.0,1187,357,3.8875,129200
-118.45,34.25,21,2143,565.0,1803,497,3.9833,162500
-118.15,34.09,27,1935,460.0,1456,382,2.8062,192800
-120.08,36.72,22,1339,251.0,820,276,3.6,83200
-121.48,38.52,36,1824,357.0,906,356,2.9911,96400
-122.2,37.77,49,2272,498.0,1621,483,2.4338,102400
-122.04,37.34,25,1994,287.0,704,283,7.7799,447300
-117.77,33.55,28,2024,297.0,617,274,6.7861,499100
-122.51,37.58,20,64,21.0,59,21,2.2375,450000
-118.26,34.13,37,1383,470.0,1185,451,2.5,207100
-119.77,36.76,40,2009,519.0,2219,505,1.2101,49100
-120.0,38.92,26,529,116.0,191,83,3.5,103600
-119.19,35.64,29,1476,220.0,902,205,2.6726,83300
-121.04,37.66,11,1658,301.0,913,298,4.1705,162800
-119.88,36.85,8,2580,372.0,1111,393,7.5,256200
-117.43,34.01,34,2101,426.0,1150,377,3.0909,98300
-121.41,38.61,36,3099,605.0,1322,623,3.4784,105500
-117.5,33.87,4,6755,1017.0,2866,850,5.0493,239800
-117.31,34.14,38,2011,448.0,1190,403,1.8654,89400
-119.23,34.27,29,3298,804.0,1509,711,3.8125,244500
-120.91,38.98,13,7689,1415.0,3264,1198,3.653,146800
-122.19,37.79,50,954,217.0,546,201,2.6667,172800
-122.28,37.82,52,1387,341.0,1074,304,1.2171,80300
-121.75,36.76,32,1740,399.0,1563,389,2.7694,132400
-116.72,34.89,14,4527,875.0,1640,590,2.8594,81700
-118.62,34.21,26,3234,517.0,1597,513,6.1074,258600
-117.18,32.92,4,15025,2616.0,7560,2392,5.196,210700
-121.81,37.36,20,3189,420.0,1234,389,7.5813,374100
-118.13,33.84,48,1895,294.0,881,293,6.3364,307400
-116.47,33.77,26,4300,767.0,1557,669,4.4107,122500
-117.39,33.95,36,1380,269.0,598,262,3.1667,122900
-116.48,33.8,15,3004,615.0,437,210,3.6667,90000
-119.36,36.21,25,1170,259.0,804,257,1.3889,50200
-118.19,33.8,41,2125,591.0,1604,555,2.9943,190600
-121.44,38.73,25,1287,224.0,727,236,4.7396,135500
-118.0,33.94,35,2603,482.0,1305,507,3.9543,214400
-117.89,33.75,31,1205,280.0,1476,301,4.0231,139200
-121.42,38.63,42,1385,273.0,740,274,2.6055,78000
-118.28,33.73,52,2085,588.0,1767,516,2.1935,243200
-122.22,37.46,37,2586,495.0,1208,502,4.3214,342700
-122.42,37.8,52,2852,581.0,838,510,8.0755,500001
-119.74,36.75,47,2236,418.0,1042,397,2.9545,59600
-122.84,38.39,16,1688,292.0,793,280,4.4357,216900
-118.06,34.07,30,2308,674.0,3034,691,2.3929,184400
-118.07,33.72,24,1240,296.0,513,254,4.9044,485000
-121.37,38.66,17,4866,1056.0,2371,1030,2.4574,103300
-117.88,34.12,33,1485,274.0,1006,258,5.1708,158500
-117.2,32.8,34,4854,912.0,2089,854,3.8542,200000
-118.03,33.84,30,4781,831.0,2568,797,5.4746,226400
-121.35,38.51,29,2337,391.0,1054,352,4.2206,157700
-116.99,32.72,11,1112,164.0,441,174,4.7679,169500
-118.01,33.75,30,3380,722.0,2269,652,4.525,186000
-122.38,40.56,23,2281,408.0,1164,420,3.5347,101200
-121.42,38.57,38,1878,338.0,710,342,3.7731,161400
-118.2,33.97,28,2474,702.0,2830,694,2.754,166200
-122.06,37.95,36,2213,386.0,950,370,4.7386,186400
-122.41,37.78,52,1014,422.0,1055,382,1.8519,32500
-122.83,38.39,19,1765,394.0,868,388,2.462,260300
-119.85,36.82,16,1852,274.0,887,286,5.5405,119300
-119.0,35.36,39,896,217.0,805,197,1.25,42500
-122.28,37.85,48,2063,484.0,1054,466,2.2625,132900
-118.11,33.82,36,1999,390.0,887,379,3.8162,221900
-118.42,34.16,17,277,70.0,119,59,4.0208,341700
-118.58,34.22,35,1969,339.0,950,340,4.875,230400
-118.25,33.98,47,617,162.0,754,144,2.2969,116700
